attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
54,631168,66,58,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,338,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,567,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,-558,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,-203,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,-104,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,-49,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,666,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,272,165219,45621,139470,3289,169019,2009,783760,0,0
54,631168,66,105,165219,45621,139470,3289,169019,2009,783760,0,0
54,987813,66,339,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,346,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,165,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,89,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,-203,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,392,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,-66,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,180,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,389,369945,151336,49357,4132,153539,2725,785854,26,0
54,987813,66,-39,369945,151336,49357,4132,153539,2725,785854,26,0
67,487622,61,-198,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,209,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,369,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,322,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,41,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,-396,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,-378,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,-113,704918,26376,256426,3706,150059,2479,782315,0,0
67,487622,61,-391,704918,26376,256426,3706,150059,2479,782315,0,0
54,125240,48,-158,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,228,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-42,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-72,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-116,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,713,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-452,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-337,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,-190,997077,3995,248034,6114,163631,4414,749168,0,0
54,125240,48,257,997077,3995,248034,6114,163631,4414,749168,0,0
61,156444,60,-317,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,-184,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,-180,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,-582,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,390,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,480,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,426,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,148,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,461,51571,51295,13635,2033,32451,555,178121,0,0
61,156444,60,-729,51571,51295,13635,2033,32451,555,178121,0,0
37,174014,40,276,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,72,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,-227,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,268,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,-378,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,312,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,534,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,299,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,19,581146,46053,54360,13352,108605,3130,681457,0,0
37,174014,40,-226,581146,46053,54360,13352,108605,3130,681457,0,0
41,1054336,53,435,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,373,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,358,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,379,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,-281,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,282,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,-134,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,477,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,155,275996,338090,11448,16714,108799,1643,751474,0,0
41,1054336,53,-150,275996,338090,11448,16714,108799,1643,751474,0,0
50,195572,51,329,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,583,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,-312,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,-173,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,-212,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,-145,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,480,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,-164,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,454,439846,82598,24631,2632,102383,1336,680914,0,0
50,195572,51,288,439846,82598,24631,2632,102383,1336,680914,0,0
44,578813,38,-364,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,80,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,264,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,188,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,420,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,-211,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,-536,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,-200,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,236,453001,43531,145155,3298,137456,1582,678156,0,0
44,578813,38,602,453001,43531,145155,3298,137456,1582,678156,0,0
53,663660,51,-169,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,-259,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,443,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,309,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,227,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,-5,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,76,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,188,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,188,266221,126893,25981,6058,91717,2588,639502,0,0
53,663660,51,762,266221,126893,25981,6058,91717,2588,639502,0,0
61,273813,35,48,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,8,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-410,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-251,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,722,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-201,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-3,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-126,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-214,69765,22390,512,3457,23341,1114,173270,0,0
61,273813,35,-169,69765,22390,512,3457,23341,1114,173270,0,0
57,190168,30,-117,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,-321,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,3,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,-401,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,151,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,138,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,53,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,-277,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,-201,408061,47234,24861,10512,65922,6783,625056,0,0
57,190168,30,-162,408061,47234,24861,10512,65922,6783,625056,0,0
51,196288,23,642,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,-438,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,-397,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,-202,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,-301,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,512,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,82,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,54,474470,40538,62096,4538,101143,2646,703077,0,0
51,196288,23,139,474470,40538,62096,4538,101143,2646,703077,0,0
60,845416,24,331,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,816,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,-75,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,-300,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,651,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,-370,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,-389,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,300,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,729,248919,85309,107972,8049,146000,3424,699595,0,0
60,845416,24,299,248919,85309,107972,8049,146000,3424,699595,0,0
50,952695,35,-477,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,163,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,475,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,395,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,419,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,-216,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,-348,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,121,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,-136,329115,203460,25539,24710,96241,1837,738304,0,0
50,952695,35,248,329115,203460,25539,24710,96241,1837,738304,0,0
57,752430,47,-558,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,-180,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,458,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,96,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,39,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,551,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,-545,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,-237,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,-121,406272,97769,90050,12995,127837,3894,678153,0,0
57,752430,47,-34,406272,97769,90050,12995,127837,3894,678153,0,0
67,773274,64,-202,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,-88,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,-193,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,151,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,338,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,472,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,247,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,262,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,-156,133617,103789,31011,3485,81326,7666,697415,0,0
67,773274,64,-645,133617,103789,31011,3485,81326,7666,697415,0,0
66,551960,63,-125,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,538,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,-569,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,-8,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,432,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,-146,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,436,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,395,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,-267,231181,64550,72366,16753,108342,4516,697817,0,0
66,551960,63,-161,231181,64550,72366,16753,108342,4516,697817,0,0
77,543520,60,321,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-561,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-7,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-1,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-331,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-409,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,459,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,434,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-125,182443,61181,48329,17799,71023,3068,673118,0,0
77,543520,60,-108,182443,61181,48329,17799,71023,3068,673118,0,0
93,99952,63,281,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,-455,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,306,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,-36,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,-675,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,-173,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,52,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,640,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,71,40375,23171,11245,2257,32402,298,161626,0,0
93,99952,63,168,40375,23171,11245,2257,32402,298,161626,0,0
77,814082,63,345,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,145,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,474,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,539,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,-65,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,-123,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,-584,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,-81,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,472,318124,36586,209082,15036,75292,2054,672110,0,0
77,814082,63,300,318124,36586,209082,15036,75292,2054,672110,0,0
44,209809,56,-289,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,290,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,637,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,-50,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,248,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,-133,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,-312,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,-265,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,418,498171,81723,70478,6765,37933,2226,660939,0,0
44,209809,56,-218,498171,81723,70478,6765,37933,2226,660939,0,0
44,1416908,56,-125,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,51,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,-441,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,-214,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,378,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,75,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,186,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,-125,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,-374,257589,8103,64497,20308,94331,2519,667929,26,0
44,1416908,56,-587,257589,8103,64497,20308,94331,2519,667929,26,0
34,171887,57,323,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,-167,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,-514,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,226,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,980,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,-182,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,85,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,-41,523227,36633,217832,4990,101019,1702,685506,0,0
34,171887,57,27,523227,36633,217832,4990,101019,1702,685506,0,0
11,1253854,66,315,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,199,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,545,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,167,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,-226,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,-201,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,501,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,18,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,54,132574,143407,6762,4444,43261,1744,653577,0,0
11,1253854,66,337,132574,143407,6762,4444,43261,1744,653577,0,0
10,941227,64,144,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,60,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,753,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,-494,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,-391,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,-114,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,204,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,-77,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,-204,265777,136929,11625,14241,46823,1915,642149,0,0
10,941227,64,228,265777,136929,11625,14241,46823,1915,642149,0,0
47,397035,69,-170,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,294,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,-229,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,439,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,300,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,-247,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,-404,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,-9,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,293,162493,82296,32449,5687,107552,5038,587956,0,0
47,397035,69,201,162493,82296,32449,5687,107552,5038,587956,0,0
30,887520,77,-627,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,-312,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,186,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,454,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,218,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,-29,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,827,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,-25,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,-403,372473,273392,5859,16029,40826,4847,630785,0,0
30,887520,77,404,372473,273392,5859,16029,40826,4847,630785,0,0
16,554396,67,-610,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,-284,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,-38,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,-293,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,-189,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,423,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,137,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,258,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,340,318545,148187,41679,20192,35650,2842,615157,0,0
16,554396,67,-392,318545,148187,41679,20192,35650,2842,615157,0,0
7,1012145,64,-114,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,187,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,-68,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,-309,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,-146,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,114,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,26,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,-87,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,824,337063,67376,57972,10445,34477,3550,574976,0,0
7,1012145,64,-491,337063,67376,57972,10445,34477,3550,574976,0,0
3,717690,56,249,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,451,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,952,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,-215,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,-506,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,-221,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,208,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,242,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,347,205841,54824,19251,10380,94308,5251,574172,0,0
3,717690,56,311,205841,54824,19251,10380,94308,5251,574172,0,0
10,265287,35,213,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,317,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,661,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,-442,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,460,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,977,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,-641,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,-22,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,231,597433,89223,8114,4755,59045,5772,562844,0,0
10,265287,35,407,597433,89223,8114,4755,59045,5772,562844,0,0
8,884833,41,-876,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-419,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,274,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,444,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,641,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-276,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-297,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-91,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-194,361181,133468,171944,10430,28127,6156,603304,0,0
8,884833,41,-327,361181,133468,171944,10430,28127,6156,603304,0,0
21,986029,41,-364,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,-113,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,453,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,-398,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,384,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,241,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,-151,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,-51,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,-174,232128,97225,10469,20833,34200,3251,547216,0,0
21,986029,41,517,232128,97225,10469,20833,34200,3251,547216,0,0
20,1859267,41,101,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,-522,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,-75,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,-69,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,-2,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,277,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,387,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,237,280937,75502,20919,1986,90590,1963,529096,0,0
20,1859267,41,231,280937,75502,20919,1986,90590,1963,529096,0,0
37,490966,67,356,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,-506,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,280,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,-99,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,-171,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,11,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,-185,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,248,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,460,207998,213563,16030,6341,72776,935,550430,0,0
37,490966,67,279,207998,213563,16030,6341,72776,935,550430,0,0
61,551374,51,-142,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,-167,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,-83,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,299,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,87,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,-170,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,-331,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,-468,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,7,208182,26587,41245,3785,51700,1896,480870,0,0
61,551374,51,918,208182,26587,41245,3785,51700,1896,480870,0,0
77,470451,64,-378,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,-619,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,426,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,772,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,-43,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,960,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,-7,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,-466,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,169,118238,136912,36511,4903,68441,1110,526922,0,0
77,470451,64,163,118238,136912,36511,4903,68441,1110,526922,0,0
88,701529,66,-322,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,-17,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,-393,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,-141,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,1011,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,4,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,42,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,426,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,-458,163860,8945,81722,4491,139531,4356,533519,0,0
88,701529,66,-124,163860,8945,81722,4491,139531,4356,533519,0,0
90,991363,51,-7,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,-340,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,333,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,-484,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,-205,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,306,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,56,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,45,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,234,283974,88567,16296,11035,75367,2272,467318,0,0
90,991363,51,80,283974,88567,16296,11035,75367,2272,467318,0,0
91,167703,70,129,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,-14,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,164,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,486,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,-509,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,-202,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,-6,14387,22136,6217,3261,9122,371,122352,0,0
91,167703,70,304,14387,22136,6217,3261,9122,371,122352,0,0
